m1,x1,y1,z1,vx1,vy1,vz1,m2,x2,y2,z2,vx2,vy2,vz2,m3,x3,y3,z3,vx3,vy3,vz3,ticks
18.314869,-7.888973,-44.261604,31.684196,0.5480035,0.12036629,-0.14466476,18.260303,-5.4217644,40.78296,-9.569275,0.21545005,-0.7791789,0.79048216,17.042559,-48.898674,-49.003593,-9.388821,-0.5061083,0.074196845,0.21158746,88
15.155138,29.754082,-22.147215,-18.251085,-1.0753037,1.307571,-1.5089208,28.748638,-8.486736,26.594711,-25.810879,0.16705914,-0.27072725,-0.18510163,27.10042,40.417007,22.730217,23.164604,0.4254399,2.2214363,1.8781469,605
28.287018,15.248138,2.187069,-42.97645,-0.61933446,-0.37966368,0.68419665,24.063156,-17.889088,-46.489143,48.756203,-1.4579175,-0.4046259,-1.7249521,29.322716,27.679138,19.167152,22.86567,2.590649,-1.7209511,-0.4568418,663
25.437958,-6.401188,15.038513,-35.08992,-0.6616354,2.5272436,2.9118876,12.487191,10.375221,10.463379,-27.77106,-2.6274967,-0.6929612,-0.4151063,15.208309,46.339226,-26.399559,12.587727,-1.6814752,0.8349695,-0.28919125,7
27.508778,43.48905,-40.152115,32.42498,-2.2190096,-0.5950973,0.9936069,11.746955,8.038933,-0.4394226,18.357933,-1.7416489,-0.05811262,-0.2174182,14.315482,22.803215,-8.554714,-5.4522514,0.91214657,-2.3929162,0.06221056,67
12.700499,33.954132,-23.521435,37.288223,-1.1022997,4.371435,2.2457047,25.348331,-25.535398,7.7524414,-1.0072899,0.4349069,-0.4048135,-0.0014708582,25.762846,8.475639,-27.38436,34.47689,1.7155304,-3.194642,1.1387024,6
24.424849,33.670082,-11.972435,-17.250126,1.4733438,-1.3290945,0.31773913,15.370522,-8.413113,-37.97284,10.278183,-2.0624547,-0.35450697,-3.7926965,24.697931,1.6273079,-40.94144,28.278412,3.4297886,-2.02129,1.6179247,5
14.548329,10.626453,0.41178513,-16.390823,-1.1446242,-1.7682136,1.3361826,13.271299,38.030693,-17.285412,44.29219,-0.8138063,0.7886583,-1.598694,22.73275,16.024384,29.855072,-13.152283,1.0683559,1.1776329,0.46552572,99
13.505355,-35.870552,-0.079696655,-26.34815,-4.6238507E-5,-0.102206424,-0.28904715,17.151735,6.291916,17.248993,18.900688,-3.1844862,1.6571127,-0.8549867,17.840221,-7.2328873,8.7102585,33.456245,1.2040395,2.1605144,0.15969443,45
26.506035,-35.28313,27.0205,20.240776,1.5877635,-1.5705771,-1.5235394,19.44403,21.711555,7.9877243,44.302254,-0.020574596,-0.5865745,-0.31136087,18.286018,-22.0756,9.62397,-43.83844,0.36099797,-2.4345522,0.69940776,29
15.948519,-9.086132,16.433006,33.45202,0.31698513,-3.111055,-2.6591742,27.498941,-30.730993,25.784248,12.793671,0.703537,-0.5512804,-0.021442825,13.2483015,-13.153046,20.797424,34.940865,1.9486027,4.2541037,-3.0851686,10
24.79515,40.281662,-38.683903,1.6911926,-0.047325134,2.3269658,0.86059856,26.084223,-24.18577,47.90629,-15.234077,-0.7475465,0.36798385,1.3472493,21.122816,-6.221344,45.733635,24.661964,-1.5143806,-1.5362401,-0.21641469,42
21.083513,-22.738434,-16.657127,-9.879536,-0.36327896,-1.4967519,1.3021808,23.009043,13.8211975,42.19719,44.99212,-0.80930746,0.067054056,0.49088666,28.747246,-38.87452,-25.962204,-27.000082,1.4000108,2.9518235,1.0673195,370
14.609593,-28.640932,7.115143,-10.46402,2.5163774,-2.613051,-0.48375702,19.526329,-16.42242,-3.861679,-48.870266,-1.1454811,0.4597813,0.1949221,23.320675,-20.719147,-48.70354,31.440636,-0.58024365,1.4184152,0.40638497,1249
11.537937,27.730164,-30.450375,47.178154,-0.8779024,-0.24967848,-1.0446489,29.293682,30.581352,33.689636,35.40632,-1.430449,0.1633337,1.9260126,23.812962,-1.6074905,14.717621,-0.36182404,0.5240807,-2.7438302,1.695001,37
22.55344,-8.336525,47.571823,-46.15524,0.58093536,-0.7478474,0.42632842,13.048687,-7.5508003,47.095337,22.025368,-0.22448874,-0.18893637,-0.07421724,12.236181,9.451538,-21.221525,33.321175,0.1027958,0.10215247,0.04950616,30
18.366337,38.229385,-21.445572,10.866909,-1.4622519,-3.2433956,1.3217912,28.39024,39.872673,-31.10708,-37.075417,0.4225925,0.43042135,0.3498338,26.968723,-19.881838,-42.966114,23.04544,-0.7001264,2.1689873,0.66386974,586
14.11817,-26.313622,10.503311,-43.683723,0.18940201,0.13184637,-0.9206234,14.002951,6.9673195,-23.51749,-38.390007,-1.9367898,-0.7949252,0.3640771,12.200907,32.760605,3.4604683,47.97194,1.2358338,-1.2416767,-0.49991214,2349
22.81527,-1.9956055,35.742256,44.623947,1.6439528,-0.9286094,2.1836286,21.697525,17.077072,-19.920736,46.42697,1.0012462,1.5033644,-0.6714452,17.330406,-17.660809,-29.163748,-22.78437,1.2624835,-0.20815825,2.3117929,18
28.260773,-11.532711,26.300903,-35.839645,-1.5783477,-2.2447803,2.5455997,26.843063,-25.190073,14.975998,-12.396103,0.00980166,-1.6361204,1.8403437,19.676239,-46.76485,4.0978317,26.862152,-0.2728653,3.0849628,-0.3223505,6
24.362518,38.70993,-15.46069,-41.623688,0.17594829,0.16861722,-0.10272666,16.950302,-34.15878,-11.765568,-22.066868,-0.24801911,-0.7583244,-0.330446,10.096628,2.8980446,17.345428,26.689644,-0.14055875,0.15255587,-0.06751907,41
24.27129,31.644089,41.24362,-25.45281,0.5492479,1.233591,-2.086681,20.719498,41.82891,48.679665,43.37372,0.31212547,-0.23017132,0.3334285,20.872581,-41.620117,24.916695,-44.041252,2.3765068,0.032305717,0.96063566,263
23.897984,-0.006008148,-36.96885,-15.201332,-0.8257441,0.82439893,-0.5744416,13.223244,-0.77353287,-30.926497,43.50524,1.1635671,-0.21865073,1.3979577,28.831974,-30.73705,38.932503,26.170052,-0.63122463,0.68504703,-1.1470509,36
29.994455,2.5574074,16.74321,0.46227646,-0.7142696,0.18590859,-0.5284065,25.78798,-7.2233086,-1.0662498,-36.6652,-3.6693258,1.0051541,3.4208431,28.632923,-29.367907,35.125748,-33.08658,0.5310912,-0.4866457,-1.7432404,80
23.959743,42.171852,-9.076645,-5.2834435,3.8274612,2.6392455,0.89876413,24.059597,-16.544014,-23.635775,-29.659575,5.2068575E-4,-0.41502878,-0.45692053,20.1021,29.907112,-0.45118332,-7.5297356,-3.7839456,-0.65357685,-0.3005309,22
24.156933,-21.043194,30.618591,11.358887,-0.8374761,0.56730133,0.34264427,22.42537,43.27549,-9.263756,-13.309608,-0.30326205,0.5571202,-1.216572,17.072372,-41.371292,-31.307137,-36.595688,1.5352845,0.634717,0.20614147,165
22.745335,35.36647,-23.759026,18.606972,1.5728092,-0.3198981,-1.686432,19.194834,-24.567646,47.406113,46.303787,0.3341492,-0.31719926,-1.7264264,19.234306,-1.4484482,-25.233,-16.514004,-0.3990878,0.031762626,-0.50716037,267
26.872433,21.356087,-26.27555,-42.53422,0.42700797,0.015113403,-0.57171917,12.459651,16.350197,-25.38265,43.18338,1.6473678,0.30397674,1.4937707,13.262173,-8.707573,45.151337,-45.295017,-1.3096433,-1.1116529,1.1311264,1091
22.207047,6.552559,-8.373459,24.496994,2.0430965,0.67426014,0.3885088,21.136883,-49.041004,-49.54167,27.346,-0.55850184,0.50055194,-0.20493174,20.837917,40.736725,31.358887,-11.382114,0.12448205,-0.121824704,0.23315474,222
22.753895,25.403992,45.01052,-7.8190727,-1.024322,0.030559523,0.24508914,10.3548565,-30.041552,-6.6533966,29.129791,-0.033827096,0.74550486,1.3974035,16.150398,-2.7855682,-30.59622,48.663055,-0.7863472,-1.2745447,0.53499025,86
13.7130785,-48.66935,17.625114,12.597321,-0.24000469,0.35958773,2.3675745,29.521683,3.3969421,-11.59869,-39.130962,-0.7216638,0.651742,0.37592408,28.00945,21.660446,33.599678,9.497498,-0.54851985,-2.3679273,1.681762,195
12.579605,48.457382,-8.491951,19.670227,1.3415675,0.3734684,1.0211115,27.89598,36.53263,13.681938,1.4293747,2.2706375,-0.3214095,-2.4831483,29.1682,15.44165,-42.1185,-21.05326,-1.0540951,1.2416166,0.3813789,1526
14.630833,49.7621,-19.411654,42.31996,-1.5032582,-1.4577854,-0.68527746,24.754763,-48.796844,8.902348,39.567497,-0.19148594,-0.061683852,0.16288985,15.885704,-12.645851,-19.260603,34.74872,-1.5491022,-1.7991343,-0.3544113,36
10.70933,22.356972,30.517448,-35.007507,-0.05600128,0.38699245,0.28199467,26.90467,-29.4384,47.414146,28.327858,2.5138218,-0.9804172,1.6078501,26.618011,-30.39537,9.171684,1.6063232,-1.7185755,-2.0557702,1.1314812,169
23.27422,-25.467115,-8.546059,15.859512,2.1836188,3.0719762,3.113658,24.571898,-29.001862,-0.52534485,-48.407154,0.2372206,1.0932654,1.419123,27.867859,-44.256824,-11.091518,10.9687195,1.127346,0.9266958,-0.77546215,23
27.715036,0.48138046,27.641167,-14.11985,-0.4812584,-1.9770498,-1.7234707,10.730309,-5.6793747,5.644905,-47.138603,0.30946827,2.2247605,1.5042729,29.536726,-17.973091,23.039215,6.813175,1.7238158,-0.81399465,-1.5752097,7
12.213291,-24.529415,10.301453,26.310394,0.5693521,0.13396302,0.55553037,11.5699,4.4612236,-2.8068886,-48.286144,0.7334585,-0.53988504,-1.0042887,13.941105,47.972115,-17.358421,-32.96248,0.060752064,0.41811648,-0.8651133,277
26.313955,19.152603,46.745117,24.631676,1.3465279,-1.4574009,-1.3095316,29.127972,9.219795,45.46064,48.827538,-0.75450706,-0.9110732,-2.6266932,15.152535,49.272514,44.110703,12.793385,0.07857609,0.38810635,0.6622453,11
15.438199,30.290916,20.53804,-28.76562,-0.024885619,0.44863555,0.11711684,12.6911125,-48.12255,22.455406,-31.861073,-1.0729241,1.2332568,1.4219452,10.75622,-33.604294,14.692642,-24.539143,1.470314,0.5984936,-1.2697709,38
23.396172,-26.841295,31.464096,38.878166,0.7351297,1.4057468,-0.896929,18.348083,-40.424793,-26.923895,6.05278,-2.5719125,1.6589947,-1.9169029,25.324875,-23.872578,6.9002266,-29.827477,1.5935664,-2.1818542,-0.4448266,118
26.180588,24.360977,32.944572,20.793327,-1.0979812,-0.44609678,-0.5546999,21.527557,29.458122,20.302452,49.667618,-1.3496947,-0.47098148,0.67872393,10.713226,38.648384,-6.4027176,44.476646,-1.9880481,-1.4312873,0.80861306,15
29.661934,21.651016,-43.300373,-4.535412,-1.8838166,-2.067872,-0.27980533,16.897537,-1.9127922,13.683224,40.36605,-0.16667618,-0.12763982,-0.13345651,27.659395,-30.47657,-2.9370193,-17.875595,0.462942,2.4013324,-1.1152878,1799
13.541747,37.846527,35.37603,-1.7309303,-0.5712752,-0.9366352,0.4959085,25.157028,-19.001049,13.7338295,36.76664,-0.89242446,-0.038187668,1.0639294,10.895843,26.815422,-42.440754,8.097862,-0.40883017,-1.0866082,1.4725753,182
26.915901,29.89441,-8.498001,-19.47477,-0.31566405,1.3707966,1.2714659,12.957353,49.663773,25.072472,23.263542,-0.76376045,1.5727115,-0.058101337,14.724132,-49.9693,-44.747795,-19.23781,0.27720356,1.8384242,-1.3221593,22
19.643307,33.185104,28.033836,14.736862,-1.1368284,-0.97986066,1.6516067,17.534271,-29.965431,-28.205246,32.410606,0.4379183,-0.39217034,-0.35377198,13.942161,-16.956512,-17.234375,5.6290703,-1.5505388,-1.0643479,-0.20732847,924
10.818712,29.101807,42.000023,-43.616264,0.6801138,-1.0513396,-0.31267738,13.708743,32.80661,42.299934,3.0508041,-0.19613232,0.217667,-0.0880827,16.851536,-7.40345,34.11406,15.59417,-0.08171375,-0.07219878,0.25137702,20
22.390469,-38.27491,33.873596,-44.363457,-0.017545644,0.30422813,0.10726067,12.776593,21.764946,6.81649,36.944016,2.576007,-0.3268051,1.8135567,28.436098,15.373329,1.1270523,36.422966,3.017517,-2.9848886,2.2670388,2
27.739239,-1.9562111,40.61158,4.9555664,-1.1573551,-1.143737,-0.5654784,24.78035,34.435013,1.179081,-3.7237892,1.1728005,3.533352,-2.4574876,28.710901,43.932373,5.1764145,42.340233,3.2397914,1.0538733,-0.1733923,142
29.157784,-30.28546,27.405434,-40.97343,-0.13511181,-3.4879642,2.706297,29.978518,-17.127663,49.686554,-34.64798,2.423404,-1.6619961,1.7561699,26.744686,-46.242916,45.303986,7.634861,0.07044821,0.6540759,-0.86782444,26
20.164925,12.439358,-0.02791214,34.22886,1.226403,0.13631566,1.6566962,17.272503,49.503014,32.61991,-39.72474,-0.1567399,0.2899901,0.6590373,11.040712,-47.386135,12.643154,47.946594,0.76804084,-1.0966129,1.2984082,76
19.77172,-46.323906,-38.34946,-40.640377,0.9599521,-1.4286783,-2.020479,14.172086,2.297966,11.057896,6.8380547,0.93261576,0.51357126,-1.4090917,14.417667,-2.2566795,-30.2965,-30.881113,-0.32273164,-0.62288046,0.3488427,76
25.763165,-4.1300697,27.006279,15.787819,-0.5748606,-0.8664036,-3.4172325,11.23041,40.401855,21.07428,8.706783,0.24834616,-0.28915957,-0.12776737,17.860218,-12.013214,13.870007,-2.4027748,-3.4045506,0.67777395,-3.6310549,4
23.726254,22.649254,1.1447487,-11.451977,-1.1863482,-1.802969,1.5646577,23.64563,-49.9121,42.333206,37.623978,-0.70737135,-2.4439368,0.99787086,19.69384,-19.920916,-32.009117,17.555984,-2.1041505,1.8371161,-1.6809676,27
23.488735,-13.324886,-30.065971,-12.418961,-0.63205194,1.43077,1.2125242,12.892754,-49.61181,-9.002197,43.378464,-1.2255197,-1.2952584,2.2013705,24.404133,48.756073,5.82922,-29.447578,0.3090247,0.18616165,-0.1648674,250
19.674738,-46.123528,41.81405,-45.064796,0.8810091,-0.7465341,-0.6331387,29.654818,8.858604,-31.299042,-29.15181,0.81600505,2.3753765,-1.417052,17.680931,46.733643,-14.547413,-18.991774,-1.6018192,-1.4617803,-1.7277277,44
23.230171,36.59768,3.0518646,48.571747,-2.8896456,1.4704914,-0.5757947,28.947828,22.364029,8.229614,48.184776,0.7007515,1.9531463,-1.9372942,16.683407,-49.472282,-46.115112,16.573685,1.4115291,-0.7184425,2.329779,2
27.95504,-47.778625,-49.666534,11.947727,-0.49477255,2.178629,-2.6939745,26.956472,-18.530256,-35.305275,45.750046,-1.7117925,-3.466326,-1.9095516,17.626814,10.653561,6.523205,44.38845,-1.4186845,0.925116,0.1954022,1
19.679382,-23.438824,-22.366983,-32.922596,1.9785894,1.4214611,1.0720694,14.004805,-33.344448,27.58712,-21.413696,-2.295888,0.8956213,-0.6040673,13.554735,24.23066,-17.352562,-17.100304,-2.4222767,-0.37224007,1.777103,18
15.827966,0.3023224,44.18229,2.1101074,-1.343261,3.4029741,1.0820923,26.020237,7.3928604,1.7541695,31.992065,1.632264,0.79265743,1.1433041,16.842598,5.30315,-14.383823,-8.732002,-0.021090953,-0.5020301,-0.11785775,520
17.52263,44.781723,-15.957844,-28.075891,0.24568824,0.22417739,-0.03268474,12.241957,13.662426,12.364395,-34.4068,2.1071854,-2.7670555,0.2648301,17.425684,-6.3786926,-49.978256,-49.075718,-0.21496941,0.6509599,-0.6905252,9
13.892595,-28.779512,38.426414,12.63681,0.8539344,-0.7672194,0.772763,17.6089,-19.75658,-21.236944,22.645065,-0.90321225,-0.006629556,0.41216466,13.12089,-44.257748,7.487602,-14.5312195,-1.2076212,-0.84799325,0.29777125,29
27.823145,44.106857,18.350113,-47.527737,1.2439361,-0.43642718,1.8863324,21.457085,28.023697,10.491592,41.9205,1.6678354,1.3684479,-1.7640606,11.904285,11.880993,-18.964333,3.8649902,-1.4782583,-1.8470993,-1.9360613,38
14.728962,-15.884895,-48.63372,48.005363,-0.32931376,-0.6173699,0.5230925,22.301872,38.51496,40.26882,-29.21579,0.87074804,-2.283548,0.4954033,13.064415,32.084114,-10.336006,0.10501099,-1.0643128,-0.7600168,1.5372933,4
24.322695,29.100891,-33.617462,-34.24422,-0.8104267,-3.0002756,1.1347747,28.87068,-30.620497,-31.200045,-18.790543,-0.82483315,-0.7096362,0.013055496,15.443861,-34.11791,29.174858,31.620697,0.87698936,-3.2181144,-0.17997313,9
13.297224,17.289375,42.897835,43.578156,-0.1702795,-2.974068,-1.808538,26.559677,-12.025745,-28.898651,17.131409,-0.70497745,0.39942536,-0.66372275,29.03479,14.419685,9.111481,-11.090244,1.9412463,-1.0905975,-2.3788726,10
10.356036,42.26438,-44.092476,-19.898336,-0.6013245,0.55454904,-0.23613873,21.807043,-21.534807,8.5383,-9.883465,0.16679901,-0.35990325,-0.24144202,15.250315,-46.527176,43.91468,7.0617065,-1.4277577,0.3875778,1.4913183,37
14.188866,19.968102,-13.441521,42.339386,-1.3096973,-0.018668044,0.8411008,15.047711,5.0388985,48.673096,44.541855,-1.436575,-0.9418602,0.6817634,10.091345,-35.799133,-2.5156746,-49.392395,0.6881772,0.8066151,1.2271993,24
14.259533,-30.76607,46.78627,7.021332,0.58863646,1.6786938,1.8854043,27.282686,-38.18781,-12.6679,12.012917,0.016332025,-1.7604059,-0.60089195,27.854946,30.936012,17.71785,-17.476006,0.37346947,0.22675243,-0.12971638,116
23.263666,-14.082901,-10.996025,16.240158,2.3393044,-2.5259507,-2.757241,22.743996,-27.717102,-11.128975,2.7854996,2.5344267,-0.98147917,3.1910915,28.227562,-17.766117,48.51911,31.66777,2.1034,1.9214549,-0.17426853,4
18.89172,10.786694,-20.052773,-32.698853,-1.2098798,-0.64725995,-0.6234466,22.2635,33.215996,-29.134989,-20.216633,2.5949202,-3.2376087,-0.6676483,19.668756,36.677513,42.100906,-19.169695,-1.3577157,0.50065094,-2.281045,31
12.013088,-42.33873,32.03753,-22.574377,-0.8240404,1.3033748,1.7893238,13.577465,-24.869955,-27.04782,-11.927097,0.40640858,-0.33105075,-1.1271784,29.307476,-37.152004,48.64946,-8.292858,0.41027912,-0.25316653,-0.35115826,5
18.11308,45.61355,10.225021,-47.881664,-1.2508754,-1.9807342,1.696954,11.35539,18.23735,33.45392,30.581612,-0.10376194,0.44098347,-0.492166,28.771627,31.023605,-43.48791,-8.74305,-0.5490643,0.7730716,0.8112101,16
13.9797,45.491287,-0.13706589,0.8676872,1.059441,-0.9010942,0.1270266,10.868217,39.878677,-19.603937,-49.776024,0.5793861,0.7069175,-1.1654922,21.959206,-17.553665,12.366837,-17.905754,0.78289855,-0.89539385,1.0925449,632
18.985569,-7.0470924,-28.642612,-0.761158,-1.5222201,1.8033271,-1.4570556,27.647324,-5.3964386,20.708763,23.01487,-0.46673357,-0.4329925,-0.15851861,16.331614,-46.750492,-17.728477,24.426483,2.0021782,0.09708282,-2.180432,15
18.266634,34.071175,44.03041,-12.124962,-0.57049704,-1.90938,2.5750306,14.460823,15.117035,15.884933,-6.533558,-3.2208471,0.494339,1.0823245,20.115585,31.023872,6.9991226,46.6044,0.3008355,1.3822156,-1.2122724,21
25.078766,41.145386,33.459686,-26.88248,-1.0274967,-0.6756648,-1.2371389,24.370003,-13.601547,29.018326,-5.0781364,-0.85588276,-0.16430308,0.058369253,17.303696,5.257885,-12.80032,3.572422,-1.0588636,1.5338215,-0.029699178,12
19.04218,14.367836,14.820702,7.7308464,-0.5787411,-1.4611716,-2.5976186,23.939991,31.740738,38.814255,-14.850788,-2.1744938,-2.0992064,0.38549042,17.475073,-13.773888,-8.917763,23.580673,1.6460985,2.599083,1.0276964,24
23.509117,-42.786713,49.665665,33.518723,-0.112873495,-1.5250293,-1.4541492,20.060028,-22.327847,15.238548,-32.194214,2.1023216,-1.8540106,-1.0125209,16.985237,-8.062275,-14.745842,-25.041807,-3.930016,0.50617933,-0.5437951,23
29.58279,37.90374,-4.60112,-11.299168,0.6851316,-0.931155,-0.39241138,28.127872,-29.638016,39.40744,-44.14993,0.42413953,0.90424204,-0.21565601,20.881138,-38.89515,-17.084972,0.23067474,3.090159,0.5224186,-1.468073,252
21.054,-27.502478,35.4141,8.682137,-0.17406195,-0.040975608,0.18651335,12.073805,-10.860489,-43.975395,-16.548569,1.06071,-0.7129027,0.43292937,10.98517,-36.305534,-36.311604,-4.6893654,0.6286968,0.5780246,0.42236957,389
18.320045,40.45571,-25.058174,7.119625,-0.37623644,-0.6899729,0.23281288,10.332059,-23.795134,30.976288,0.4936447,-1.2999266,2.454414,0.5177018,24.145006,-17.54322,-30.261581,26.463882,0.2897331,-0.4337481,-0.15795726,21
19.959927,16.845253,-6.3669662,41.391685,3.974763,-0.54273367,-0.032535076,24.54202,-5.546524,28.201988,40.056747,-1.6697518,-1.8079573,-1.7699126,19.003326,45.438194,25.848656,-8.959961,-0.12623006,-0.04735207,-0.09962096,87
15.219225,-23.399704,-44.200592,41.41304,0.24063584,0.32264683,-0.40003303,11.946978,-36.87727,-25.015472,-15.454994,-0.6770289,0.31926343,-0.4363227,24.521038,11.030632,43.302246,-49.21967,-0.07734829,-0.88002753,-0.4743631,39
26.560032,16.88398,0.85534286,13.409405,-2.4615412,0.38143405,-2.468884,19.541595,2.487255,29.064323,38.35775,-1.0453963,4.5309,-2.5346036,22.365675,-12.9675865,47.20896,28.630432,3.2864811,1.8468297,2.0107074,4
28.910603,25.77427,-40.604294,-23.588568,2.0027227,-0.9265952,-2.5529366,10.327283,46.297577,41.715553,-22.004486,0.14051151,1.2034521,-2.1225703,24.471691,8.023762,-24.710148,3.8297462,-0.5154605,-2.0536957,-1.2235622,31
20.26496,-13.232891,14.555962,-20.008928,1.4667804,-0.626472,1.3610802,11.044155,19.835976,-18.803417,35.53064,-0.42797068,-0.65064937,0.068390466,16.332022,-46.91194,14.943642,-11.507683,0.7772887,0.17530362,0.6836763,16
11.265674,42.73767,38.522438,29.512856,-1.4395427,1.7295451,1.4661585,19.188618,49.967606,44.3422,-29.2988,-0.024721315,2.0713332,-0.2744911,19.419628,20.362083,-43.136227,-30.043507,0.2801439,-0.4061199,0.7055292,264
16.72277,-34.488987,-38.603935,27.109512,2.4904943,0.88262403,-1.5387986,23.392185,38.217285,-41.718773,27.387947,1.2639444,0.049079828,0.97424614,26.346596,-36.693604,27.626541,-28.089369,-1.2460872,0.7123116,0.58454055,25
12.960506,26.217934,-27.268904,22.120811,0.34737673,-0.041275,1.0698938,10.001155,-5.4485664,-6.3501053,35.010582,0.62357706,-0.15968797,-0.09832327,25.808025,-44.367058,32.98066,-10.770851,-0.024898937,-0.29145074,0.16914901,69
10.573115,-24.673277,47.42858,-21.140385,1.6733613,1.2716857,0.72884184,25.772781,35.274063,43.07245,10.03104,0.17924514,-0.17173664,-0.15795276,12.282036,35.685577,25.594696,15.16291,1.2363816,-2.3567784,-2.6516178,1177
28.569069,-20.094364,5.590866,8.651543,-0.36915338,0.3377865,-0.10300298,14.291829,-24.20345,-26.411242,2.688778,-3.1624312,-2.144339,-1.7389531,16.058376,-0.09257889,16.48687,-0.8642616,-0.81294155,-1.5290756,1.3267083,6
22.150028,8.821342,-1.2067451,40.378395,-0.49798805,0.72748137,1.2930206,21.477306,-33.85843,-10.740326,10.105026,-0.26387706,-1.344403,-1.6905451,16.938517,-10.838043,43.518707,22.639847,-2.353661,-2.6133418,1.6901369,327
13.86695,9.1045685,-34.00402,-16.563068,0.52277815,-0.14879246,-0.15512343,17.853168,-34.4477,22.566154,2.3687057,-0.7106705,2.06351,0.25856924,13.95434,16.451591,23.40969,48.950233,1.1995801,-1.0327479,0.33874118,350
28.944975,3.7816238,5.5136757,-0.592823,-4.7950177,2.0627742,0.46379185,21.769028,1.1493988,-3.662403,-32.881737,-1.053796,-1.1049757,0.49974748,25.416203,8.574413,-3.194744,9.739983,1.4963255,3.718855,-2.5545871,17
19.317253,-34.876083,-26.580757,-13.615574,-0.25605828,0.2313999,0.9051808,24.163855,26.936165,-40.623295,33.61348,-2.3150558,-2.6312149,-1.391273,29.132483,16.080513,-22.209967,26.114578,1.7963691,3.9063635,-0.09849548,2027
26.791212,10.77404,32.46154,10.882713,-2.3245091,-1.1629434,1.7015404,22.198856,-33.739723,-47.709423,19.931274,-0.035850875,0.2619198,0.30652997,10.957302,5.847847,14.588448,-8.897446,-2.1626039,-0.58209544,1.7501208,8
27.244741,-19.525415,23.3368,-3.748333,1.294985,1.511996,-2.159112,14.934504,-18.341982,-37.448303,-49.301487,0.24152268,1.7603438,0.6540926,26.94937,14.5239105,-31.421774,15.224655,1.1824312,-1.4557867,0.43924046,35
22.918633,-43.612076,-31.156815,39.126656,0.50790155,-0.58506674,0.49131066,19.599688,22.471771,-42.528706,-26.577103,1.0223222,0.4819794,-1.7828382,19.749695,-36.847664,37.316154,3.3826408,-0.62314385,0.05318153,0.7372675,258
24.355888,-32.860683,-11.830669,37.284363,-0.09077457,0.40203038,-0.38629743,14.5060835,6.033016,-48.335274,-42.492336,-0.511426,-1.0548229,1.0212297,15.358519,27.324066,7.0244446,36.349854,-0.95602155,-0.066144824,0.96614957,276
29.766981,27.999458,-42.235085,-48.705338,-0.38011405,-0.78841317,-0.9292633,25.17514,-46.508354,49.465157,-37.38002,-1.9638976,1.7768158,-0.71886617,17.509668,-27.326853,22.769066,-5.0983124,-1.685586,-0.0071353912,-0.51210165,203
13.315184,-10.686153,-26.484417,41.576538,-0.40275168,0.44785666,0.4186071,19.800713,32.29377,-12.207436,-11.658543,1.2191089,-1.7428571,0.20538828,17.963821,-44.976826,-32.158607,47.208282,-1.1784122,-1.0571288,0.74596554,60
17.438581,-24.915236,28.574112,49.619934,1.785897,2.0912793,0.6905792,28.8931,11.2822,-8.142662,49.107567,0.18894865,0.06394526,-1.0878578,27.763706,38.080772,-5.6980476,8.25621,1.8890336,-1.5441282,-2.2363906,290
14.462157,-41.694977,-24.221653,5.4341316,-0.19809909,-0.8243808,-0.016364561,14.635946,-32.53456,-28.028208,31.552422,-0.08745896,-0.16588525,-0.15505503,15.757624,-41.27646,32.71248,-49.33666,0.17755876,0.04546996,-0.16961074,12
14.186839,36.63909,-45.5735,-15.380604,0.03619935,-0.22447583,0.39127997,17.384663,0.5655174,2.704094,-11.280708,-0.9687585,-0.9464386,-0.11824604,23.722431,-3.4284363,39.80744,19.466064,0.16246346,-0.004923999,0.412452,31
12.533236,32.569595,-37.37813,-48.43992,0.9082975,0.9233688,0.56638294,11.739334,34.65779,37.163094,-43.648125,0.13071737,0.5132041,-0.05851638,23.712633,-24.41153,-9.91687,31.503174,0.50761545,0.46886533,-0.8869673,277
26.343079,-29.174519,-18.363523,42.885727,0.8480701,-1.4648416,1.4474758,24.64558,46.15673,31.094513,-38.344784,-1.61695,1.6800623,-1.9076359,11.842632,21.851067,32.763504,-24.202942,2.3720303,-0.9930386,0.68287325,48
10.888815,-20.31452,-3.3202515,48.051796,-1.2540703,1.7430966,-0.6930805,19.00724,19.567528,2.6292877,41.770866,-0.6313721,-1.9099631,-1.0547704,11.269909,-40.22612,-18.593353,-36.52381,0.30202442,-0.32468322,-0.19956563,1514
27.904182,-46.895947,-43.418003,38.66726,-0.53078365,-0.36051214,0.34817767,28.8242,-4.2506714,20.297913,-46.593727,1.1374989,-2.1127553,-0.20051861,11.325827,-3.4107208,43.764267,-40.1209,-1.5163093,0.9232292,4.162733,1414
15.701082,-39.43228,43.022827,-38.561993,-2.4360669,-1.6655807,1.1060963,10.679221,-48.049633,15.450302,-9.11219,0.12722199,-0.19324878,-0.004313502,19.449377,-4.964424,35.13546,33.07325,-1.3002979,-0.5783942,1.0770847,183
10.89889,-20.48282,35.633995,-33.318176,-0.20664883,3.784666,-3.2217705,22.267094,-43.085884,39.821365,-32.30191,1.4645126,1.4738094,-1.9456117,23.91262,37.623955,38.706757,25.047035,0.7723602,-0.44121116,-0.5311032,7
